,doi,TC,RTC,CPR,RCPR,PR,RPR,MSC,RMSC
11277,10.1080/07294360.2012.692361,1,8726.5,0.150197327,11267,1.355569105,10062.5,1,9216
11278,10.1080/07294360.2018.1428178,1,8726.5,0.150197327,11267,1.355569105,10062.5,1,9216
11279,10.1080/13600800802558833,1,8726.5,0.150197327,11267,1.355569105,10062.5,1,9216
11280,10.1080/14767724.2011.605320,1,8726.5,0.150197327,11267,1.355569105,10062.5,1,9216
11281,10.1080/14767724.2012.690309,1,8726.5,0.150197327,11267,1.355569105,10062.5,1,9216
11282,10.1111/hequ.12015,1,8726.5,0.150197327,11267,1.355569105,10062.5,1,9216
11283,10.1177/0011392116680020,1,8726.5,0.150197327,11267,1.355569105,10062.5,1,9216
11284,10.1177/1028315303260832,1,8726.5,0.150197327,11267,1.355569105,10062.5,1,9216
11285,10.28945/3983,1,8726.5,0.150197327,11267,1.355569105,10062.5,1,9216
11286,10.3102/0013189X12463050,1,8726.5,0.150197327,11267,1.355569105,10062.5,1,9216
11287,10.1016/j.joi.2020.101012,1,8726.5,0.150197327,11267,1.355569105,10062.5,1,9216
11288,10.1016/j.physa.2019.121140,1,8726.5,0.150197327,11267,1.354601318,10220,1,9216
11289,10.1038/nj7357-533a,1,8726.5,0.150197327,11267,1.351921072,10760,1,9216
11290,10.1080/07294360.2015.1011094,1,8726.5,0.150197327,11267,1.354601318,10220,1,9216
11291,10.1111/j.1475-682X.2009.00301.x,1,8726.5,0.150197327,11267,1.351921072,10760,1,9216
11292,10.3233/EFI-160982,1,8726.5,0.150197327,11267,1.351921072,10760,1,9216
11293,10.1177/0165551511426247,1,8726.5,0.150197327,11267,1.351921072,10760,1,9216
11294,10.1111/j.1744-6570.2004.tb02492.x,1,8726.5,0.150197327,11267,1.351921072,10760,1,9216
11295,10.1515/jdis-2017-0011,1,8726.5,0.150197327,11267,1.351921072,10760,1,9216
11296,10.2307/2787159,1,8726.5,0.150197327,11267,1.351921072,10760,1,9216
11297,10.1177/1523422307304102,1,8726.5,0.150197327,11267,1.351921072,10760,1,9216
11298,10.29173/cais1032,1,8726.5,0.150197327,11267,1.351921072,10760,1,9216
11299,10.1177/014920638000600201,1,8726.5,0.150197327,11267,1.351921072,10760,1,9216
11300,10.1145/1487632.1487636,1,8726.5,0.150197327,11267,1.351921072,10760,1,9216
11301,10.3233/EFI-2010-0891,1,8726.5,0.150197327,11267,1.351921072,10760,1,9216
11302,10.1504/IJTM.2001.002990,1,8726.5,0.150197208,11306,1.384538039,6243,1,9216
11303,10.1007/s11192-006-0160-7,1,8726.5,0.150197208,11306,1.384538039,6243,1,9216
11304,10.1287/orsc.14.6.615.24872,1,8726.5,0.150197208,11306,1.384538039,6243,1,9216
11305,10.1177/1075547097019002002,1,8726.5,0.150197208,11306,1.384538039,6243,1,9216
11306,10.1007/s11192-007-1963-x,1,8726.5,0.150197208,11306,1.384538039,6243,1,9216
11307,10.1126/science.288.5473.1963,1,8726.5,0.150197208,11306,1.384538039,6243,1,9216
11308,10.1007/BF02457449,1,8726.5,0.150197208,11306,1.384538039,6243,1,9216
11309,10.1007/s11192-016-2083-2,1,8726.5,0.150195867,11312.5,1.355139976,10129.5,1,9216
11310,10.1016/j.ipm.2011.07.006,1,8726.5,0.150195867,11312.5,1.355139976,10129.5,1,9216
11311,10.1007/s11192-018-2651-8,1,8726.5,0.150195867,11312.5,1.355139976,10129.5,1,9216
11312,10.1007/s11192-014-1517-y,1,8726.5,0.150195867,11312.5,1.355139976,10129.5,1,9216
11313,10.1007/s11192-011-0374-1,1,8726.5,0.150195867,11312.5,1.355139976,10129.5,1,9216
11314,10.1007/s11192-007-0314-2,1,8726.5,0.150195867,11312.5,1.355139976,10129.5,1,9216
11315,10.1057/s41599-019-0233-x,1,8726.5,0.150195628,11316,1.359677188,9403,1,9216
11316,10.1056/NEJM199305203282004,1,8726.5,0.150195256,11322.5,1.356288955,9970.5,1,9216
11317,10.1126/scitranslmed.3002747,1,8726.5,0.150195256,11322.5,1.356288955,9970.5,1,9216
11318,10.1126/science.1091867,1,8726.5,0.150195256,11322.5,1.356288955,9970.5,1,9216
11319,10.1093/aje/kwq211,1,8726.5,0.150195256,11322.5,1.356288955,9970.5,1,9216
11320,10.1073/pnas.1720347115,1,8726.5,0.150195256,11322.5,1.356288955,9970.5,1,9216
11321,10.1056/NEJMsb1007634,1,8726.5,0.150195256,11322.5,1.356288955,9970.5,1,9216
11322,10.1001/jama.2009.1265,1,8726.5,0.150195256,11322.5,1.356288955,9970.5,1,9216
11323,10.1056/NEJM198707233170401,1,8726.5,0.150195256,11322.5,1.356288955,9970.5,1,9216
11324,10.1038/nbt.3691,1,8726.5,0.150195256,11322.5,1.356288955,9970.5,1,9216
11325,10.1038/35888,1,8726.5,0.150195256,11322.5,1.356288955,9970.5,1,9216
11326,10.1007/s11517-011-0783-6,1,8726.5,0.150195256,11322.5,1.356288955,9970.5,1,9216
11327,10.1001/jama.294.11.1333,1,8726.5,0.150195256,11322.5,1.356288955,9970.5,1,9216
11328,10.1002/meet.2011.14504801125,1,8726.5,0.150195196,11331.5,1.367523503,8209.5,1,9216
11329,10.1007/s11192-006-1729-x,1,8726.5,0.150195196,11331.5,1.367523503,8209.5,1,9216
11330,10.1145/2441776.2441825,1,8726.5,0.150195196,11331.5,1.367523503,8209.5,1,9216
11331,10.1177/009365089016004003,1,8726.5,0.150195196,11331.5,1.367523503,8209.5,1,9216
11332,10.5771/0943-7444-2014-4-276,1,8726.5,0.150195196,11331.5,1.367523503,8209.5,1,9216
11333,10.1016/j.joi.2014.06.003,1,8726.5,0.150195196,11331.5,1.367523503,8209.5,1,9216
11334,10.1007/BF02457981,1,8726.5,0.150194645,11340,1.384589022,6231.5,1,9216
11335,10.1108/14684521211206953,1,8726.5,0.150194645,11340,1.384589022,6231.5,1,9216
11336,10.1093/sf/62.1.166,1,8726.5,0.150194645,11340,1.384589022,6231.5,1,9216
11337,10.1093/biomet/76.4.643,1,8726.5,0.150194645,11340,1.384589022,6231.5,1,9216
11338,10.1002/asi.22719,1,8726.5,0.150194645,11340,1.384589022,6231.5,1,9216
11339,10.1002/asi.20467,1,8726.5,0.150194645,11340,1.384589022,6231.5,1,9216
11340,10.1002/asi.21150,1,8726.5,0.150194645,11340,1.384589022,6231.5,1,9216
11341,10.1007/s11192-012-0752-3,1,8726.5,0.150194645,11340,1.384589022,6231.5,1,9216
11342,10.18637/jss.v023.i07,1,8726.5,0.150194645,11340,1.384589022,6231.5,1,9216
11343,10.1007/s11192-013-0973-0,1,8726.5,0.150194645,11340,1.384589022,6231.5,1,9216
11344,10.1080/08989621.2013.848799,1,8726.5,0.150194645,11340,1.384589022,6231.5,1,9216
11345,10.1007/BF02016548,1,8726.5,0.150194466,11348,1.358887421,9416.5,1,9216
11346,10.1007/BF02017063,1,8726.5,0.150194466,11348,1.358887421,9416.5,1,9216
11347,10.1017/S1049096513001054,1,8726.5,0.150194466,11348,1.358887421,9416.5,1,9216
11348,10.1017/S1049096511001259,1,8726.5,0.150194466,11348,1.358887421,9416.5,1,9216
11349,10.1007/s11192-013-1168-4,1,8726.5,0.150194466,11348,1.358887421,9416.5,1,9216
11350,10.1177/0165551505052474,1,8726.5,0.150193751,11355,1.3572998,9724.5,1,9216
11351,10.1080/15265161.2011.603813,1,8726.5,0.150193751,11355,1.3572998,9724.5,1,9216
11352,10.1016/S0140-6736(08)61314-8,1,8726.5,0.150193751,11355,1.3572998,9724.5,1,9216
11353,10.4103/0378-6323.48685,1,8726.5,0.150193751,11355,1.3572998,9724.5,1,9216
11354,10.1353/pla.2013.0050,1,8726.5,0.150193751,11355,1.3572998,9724.5,1,9216
11355,10.1097/CCM.0b013e318236f66a,1,8726.5,0.150193751,11355,1.3572998,9724.5,1,9216
11356,10.1086/131415,1,8726.5,0.150193751,11355,1.3572998,9724.5,1,9216
11357,10.1034/j.1399-6576.1999.431001.x,1,8726.5,0.150193751,11355,1.3572998,9724.5,1,9216
11358,10.1007/BF02016895,1,8726.5,0.150193751,11355,1.3572998,9724.5,1,9216
11359,10.3152/095820210X492503,1,8726.5,0.150193617,11360.5,1.361745565,8977,1,9216
11360,10.1177/016555158901500103,1,8726.5,0.150193617,11360.5,1.361745565,8977,1,9216
11361,10.1016/S8755-7223(97)80097-X,1,8726.5,0.150193602,11366,1.356621814,9762.5,1,9216
11362,10.1016/j.joi.2015.10.003,1,8726.5,0.150193602,11366,1.356621814,9762.5,1,9216
11363,10.1111/j.2044-8317.2011.02023.x,1,8726.5,0.150193602,11366,1.356621814,9762.5,1,9216
11364,10.1111/j.1467-985X.2010.00657.x,1,8726.5,0.150193602,11366,1.356621814,9762.5,1,9216
11365,10.1080/00949655.2017.1331440,1,8726.5,0.150193602,11366,1.356621814,9762.5,1,9216
11366,10.1037/met0000043,1,8726.5,0.150193602,11366,1.356621814,9762.5,1,9216
11367,10.1002/bimj.200410102,1,8726.5,0.150193602,11366,1.356621814,9762.5,1,9216
11368,10.1002/sim.7532,1,8726.5,0.150193602,11366,1.356621814,9762.5,1,9216
11369,10.1016/j.socnet.2015.06.005,1,8726.5,0.150193602,11366,1.356621814,9762.5,1,9216
11370,10.1007/s10734-004-7649-x,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11371,10.1007/s10734-008-9125-5,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11372,10.1007/s11135-011-9484-3,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11373,10.1007/s11192-007-1831-8,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11374,10.1007/s11192-009-0410-6,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11375,10.1007/s11192-012-0794-6,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11376,10.1016/S0048-7333(99)00065-7,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11377,10.1016/j.respol.2010.10.016,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11378,10.1016/j.dsx.2020.06.063,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11379,10.1016/j.socnet.2009.07.003,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11380,10.3389/frma.2020.594060,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11381,10.1111/iej.13226,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11382,10.1126/science.1092002,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11383,10.1126/science.367.6485.1412,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11384,10.1126/science.abc0473,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11385,10.1145/2464464.2464511,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11386,10.1145/3383583.3398582,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11387,10.1177/1461444810385097,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11388,10.1186/s41256-020-00137-4,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11389,10.1503/cmaj.150976,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11390,10.1515/itit-2014-1047,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11391,10.2196/19009,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11392,10.2471/BLT.20.251561,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11393,10.3346/jkms.2020.35.e132,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11394,10.3390/su12187329,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11395,10.1108/AJIM-09-2013-0083,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11396,10.3390/su12219132,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11397,10.1086/227495,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11398,10.1086/228995,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11399,10.1103/PhysRevE.72.046111,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11400,10.1108/00220410210441586,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11401,10.1108/00220410210448219,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11402,10.1146/annurev.so.04.080178.002323,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11403,10.1108/MBR-06-2016-0020,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11404,10.1016/j.worlddev.2015.08.019,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11405,10.2189/asqu.53.1.145,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11406,10.1038/s41467-019-09959-4,1,8726.5,0.150193304,11399,1.352779487,10572.5,1,9216
11407,10.1038/ncomms15460,1,8726.5,0.150193304,11399,1.352779487,10572.5,1,9216
11408,10.1016/j.joi.2013.08.007,1,8726.5,0.150193304,11399,1.352779487,10572.5,1,9216
11409,10.1108/JD-03-2012-0027,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11410,10.2196/18700,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11411,10.1108/AJIM-05-2020-0134,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11412,10.1016/j.micinf.2020.02.006,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11413,10.1016/j.socnet.2010.12.001,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11414,10.1016/j.socnet.2011.08.003,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11415,10.1016/j.socnet.2011.10.007,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11416,10.1086/226141,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11417,10.1086/226902,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11418,10.1016/S0140-6736(15)60454-8,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11419,10.1016/S0140-6736(20)30183-5,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11420,10.1016/S0140-6736(20)30251-8,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11421,10.1016/S0140-6736(20)30526-2,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11422,10.1016/j.chaos.2020.109850,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11423,10.1016/S0140-6736(20)30566-3,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11424,10.1097/CM9.0000000000000824,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11425,10.1038/s41598-020-73510-5,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11426,10.1038/s41586-019-1717-y,1,8726.5,0.150193304,11399,1.354601318,10220,1,9216
11427,10.1162/qss_a_00019,1,8726.5,0.150192976,11428.5,1.355288754,10115.5,1,9216
11428,10.1002/asi.20030,1,8726.5,0.150192976,11428.5,1.355288754,10115.5,1,9216
11429,10.1179/isr.1976.1.3.259,1,8726.5,0.150191367,11436,1.362363443,8826.5,1,9216
11430,10.1023/A:1025439910278,1,8726.5,0.150191367,11436,1.362363443,8826.5,1,9216
11431,10.1177/0038038512444812,1,8726.5,0.150191367,11436,1.362363443,8826.5,1,9216
11432,10.1177/053901897036004002,1,8726.5,0.150191367,11436,1.362363443,8826.5,1,9216
11433,10.1111/ijmr.12016,1,8726.5,0.150191367,11436,1.362363443,8826.5,1,9216
11434,10.1111/j.1475-6773.2006.00621.x,1,8726.5,0.150191367,11436,1.362363443,8826.5,1,9216
11435,10.1007/s11024-009-9136-0,1,8726.5,0.150191367,11436,1.362363443,8826.5,1,9216
11436,10.1016/j.futures.2012.03.011,1,8726.5,0.150191367,11436,1.362363443,8826.5,1,9216
11437,10.5860/crl.67.5.446,1,8726.5,0.150191367,11436,1.362363443,8826.5,1,9216
11438,10.5751/ES-05045-170408,1,8726.5,0.150191367,11436,1.362363443,8826.5,1,9216
11439,10.1093/scipol/scs121,1,8726.5,0.150191367,11436,1.362363443,8826.5,1,9216
11440,10.1093/scipol/scs113,1,8726.5,0.150191367,11436,1.362363443,8826.5,1,9216
11441,10.1109/51.395328,1,8726.5,0.150191367,11436,1.362363443,8826.5,1,9216
11442,10.1016/j.techsoc.2005.08.003,1,8726.5,0.150190905,11449.5,1.365727217,8411,1,9216
11443,10.1016/j.wpi.2006.01.015,1,8726.5,0.150190905,11449.5,1.365727217,8411,1,9216
11444,10.1016/j.techfore.2007.09.004,1,8726.5,0.150190905,11449.5,1.365727217,8411,1,9216
11445,10.1016/j.respol.2006.01.007,1,8726.5,0.150190905,11449.5,1.365727217,8411,1,9216
11446,10.1016/j.joi.2009.11.003,1,8726.5,0.150190905,11449.5,1.365727217,8411,1,9216
11447,10.1016/j.eswa.2008.08.062,1,8726.5,0.150190905,11449.5,1.365727217,8411,1,9216
11448,10.1016/j.respol.2004.02.004,1,8726.5,0.150190905,11449.5,1.365727217,8411,1,9216
11449,10.1007/s11192-007-1819-4,1,8726.5,0.150190905,11449.5,1.365727217,8411,1,9216
11450,10.1080/08956308.1991.11670755,1,8726.5,0.150190905,11449.5,1.365727217,8411,1,9216
11451,10.1287/mnsc.49.4.432.14428,1,8726.5,0.150190905,11449.5,1.365727217,8411,1,9216
11452,10.13088/jiis.2013.19.2.101,1,8726.5,0.150190905,11449.5,1.365727217,8411,1,9216
11453,10.1016/j.wpi.2007.08.003,1,8726.5,0.150190905,11449.5,1.365727217,8411,1,9216
11454,10.1023/A:1005694202977,1,8726.5,0.150190905,11449.5,1.365727217,8411,1,9216
11455,10.1016/j.techfore.2010.01.003,1,8726.5,0.150190905,11449.5,1.365727217,8411,1,9216
11456,10.1016/j.jocn.2013.11.006,1,8726.5,0.150189906,11457,1.358579697,9537,1,9216
11457,10.3115/974147.974178,1,8726.5,0.150189817,11462.5,1.36209445,8928,1,9216
11458,10.1632/pmla.2007.122.2.558,1,8726.5,0.150189817,11462.5,1.36209445,8928,1,9216
11459,10.1215/00265667-2018441,1,8726.5,0.150189817,11462.5,1.36209445,8928,1,9216
11460,10.1017/S0272263104261034,1,8726.5,0.150189817,11462.5,1.36209445,8928,1,9216
11461,10.1016/j.system.2006.08.003,1,8726.5,0.150189817,11462.5,1.36209445,8928,1,9216
11462,10.1016/j.jeap.2010.01.001,1,8726.5,0.150189817,11462.5,1.36209445,8928,1,9216
11463,10.1007/s11192-015-1592-8,1,8726.5,0.150189817,11462.5,1.36209445,8928,1,9216
11464,10.1002/ece3.1480,1,8726.5,0.150189817,11462.5,1.36209445,8928,1,9216
11465,10.1126/science.1182597,1,8726.5,0.150189817,11462.5,1.36209445,8928,1,9216
11466,10.1002/sce.20050,1,8726.5,0.150189817,11462.5,1.36209445,8928,1,9216
11467,10.1016/j.techfore.2013.03.006,1,8726.5,0.150189608,11469.5,1.354823131,10159.5,1,9216
11468,10.1007/s11192-020-03468-8,1,8726.5,0.150189608,11469.5,1.354823131,10159.5,1,9216
11469,10.1038/s41598-020-67421-8,1,8726.5,0.150189608,11469.5,1.354823131,10159.5,1,9216
11470,10.1016/j.eswa.2019.01.012,1,8726.5,0.150189608,11469.5,1.354823131,10159.5,1,9216
11471,10.1073/pnas.1318469111,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11472,10.3389/frma.2016.00008,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11473,10.3233/JIFS-169495,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11474,10.18520/cs/v117/i5/753-760,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11475,10.1257/jep.30.1.185,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11476,10.1146/annurev.economics.050708.142940,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11477,10.1145/383694.383707,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11478,10.1145/316194.316229,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11479,10.1108/OIR-12-2015-0386,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11480,10.1080/713665538,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11481,10.1007/s11192-018-2727-5,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11482,10.1007/s11192-015-1745-9,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11483,10.1016/j.knosys.2016.01.034,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11484,10.1098/rsif.2015.0651,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11485,10.1093/comnet/cnu016,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11486,10.1080/13691180500146185,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11487,10.1016/j.joi.2019.100987,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11488,10.1016/j.physa.2012.03.021,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11489,10.1016/j.swevo.2017.09.012,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11490,10.1073/pnas.1004008107,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11491,10.1002/(SICI)1097-4571(198609)37:5<307::AID-ASI5>3.0.CO;2-8,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11492,10.1007/s10796-018-9852-9,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11493,10.1016/j.asoc.2017.11.014,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11494,10.1016/j.asoc.2014.02.003,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11495,10.1137/1.9781611972795.46,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11496,10.1093/nsr/nwu027,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11497,10.1103/PhysRevE.80.017101,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11498,10.1103/PhysRevE.80.046122,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11499,10.1103/PhysRevE.84.056101,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11500,10.1103/PhysRevE.89.052813,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11501,10.1109/TKDE.2018.2849727,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11502,10.1140/epjb/e2015-50742-1,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11503,10.1140/epjst/e2013-01712-8,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11504,10.1142/S0129183117501017,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11505,10.1155/2015/602690,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11506,10.1371/journal.pone.0095978,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11507,10.1080/08989621.2018.1556099,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11508,10.1016/j.joi.2019.01.004,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11509,10.5465/20159627,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11510,10.1007/978-3-642-23068-4_7,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11511,10.1007/s11192-020-03374-z,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11512,10.1007/s41109-017-0035-2,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11513,10.1016/j.ipm.2016.06.005,1,8726.5,0.150189444,11493,1.353672203,10387,1,9216
11514,10.1002/asi.20208,1,8726.5,0.15018791,11516,1.356774985,9754,1,9216
11515,10.1016/0306-4573(92)90088-H,1,8726.5,0.15018791,11516,1.356774985,9754,1,9216
11516,10.1007/s11192-008-2166-9,1,8726.5,0.15018791,11516,1.356774985,9754,1,9216
11517,10.1016/j.techfore.2006.10.008,1,8726.5,0.150187761,11526.5,1.353966529,10329.5,1,9216
11518,10.1109/17.65763,1,8726.5,0.150187761,11526.5,1.353966529,10329.5,1,9216
11519,10.1016/j.eswa.2007.10.026,1,8726.5,0.150187761,11526.5,1.353966529,10329.5,1,9216
11520,10.1016/j.eswa.2011.04.042,1,8726.5,0.150187761,11526.5,1.353966529,10329.5,1,9216
11521,10.1016/j.jeconom.2006.10.017,1,8726.5,0.150187761,11526.5,1.353966529,10329.5,1,9216
11522,10.1016/S0167-7187(01)00067-4,1,8726.5,0.150187761,11526.5,1.353966529,10329.5,1,9216
11523,10.1016/j.techfore.2010.03.002,1,8726.5,0.150187761,11526.5,1.353966529,10329.5,1,9216
11524,10.1016/j.techfore.2010.11.010,1,8726.5,0.150187761,11526.5,1.353966529,10329.5,1,9216
11525,10.1016/j.techfore.2011.06.009,1,8726.5,0.150187761,11526.5,1.353966529,10329.5,1,9216
11526,10.1016/j.technovation.2013.03.012,1,8726.5,0.150187761,11526.5,1.353966529,10329.5,1,9216
